,Character_Id,Character_Name,Movie_Number,Movie_Title,Gender,Position_in_Credits
553,u553,CALVIN,m35,blast from the past,m,3
554,u554,CLERK,m35,blast from the past,?,?
555,u555,CLIFF,m35,blast from the past,?,?
556,u556,EVE,m35,blast from the past,f,2
557,u557,HELEN,m35,blast from the past,f,4
558,u558,JERRY,m35,blast from the past,?,?
559,u559,LEVY,m35,blast from the past,?,?
560,u560,MISS SWEET,m35,blast from the past,?,?
561,u561,MOM,m35,blast from the past,?,?
562,u562,PILOT,m35,blast from the past,?,?
563,u563,POSTAL WORKER,m35,blast from the past,?,?
564,u564,SODA JERK,m35,blast from the past,?,?
565,u565,STREET WALKER,m35,blast from the past,?,?
566,u566,TOWER,m35,blast from the past,?,?
567,u567,TROY,m35,blast from the past,m,5
568,u568,AUNT BARBARA,m36,blue velvet,?,?
569,u569,BEN,m36,blue velvet,?,?
570,u570,DETECTIVE WILLIAMS,m36,blue velvet,m,7
571,u571,DOROTHY,m36,blue velvet,f,1
572,u572,F.B.I. MAN,m36,blue velvet,?,?
573,u573,FRANK,m36,blue velvet,?,?
574,u574,JEFFREY,m36,blue velvet,m,2
575,u575,MIKE,m36,blue velvet,?,?
576,u576,MR. BEAUMONT,m36,blue velvet,?,?
577,u577,MRS. BEAUMONT,m36,blue velvet,?,?
578,u578,MRS. WILLIAMS,m36,blue velvet,?,?
579,u579,RAYMOND,m36,blue velvet,?,?
580,u580,SANDY,m36,blue velvet,f,4
581,u581,YELLOW MAN,m36,blue velvet,?,?
582,u582,AUGUSTUS,m37,the boondock saints,?,?
583,u583,BOTH,m37,the boondock saints,?,?
584,u584,CHAFFEY,m37,the boondock saints,?,?
585,u585,CONNOR,m37,the boondock saints,m,2
586,u586,DOC,m37,the boondock saints,?,?
587,u587,DOLLY,m37,the boondock saints,?,?
588,u588,DONNA,m37,the boondock saints,?,?
589,u589,DUFFY,m37,the boondock saints,m,7
590,u590,GREENLY,m37,the boondock saints,?,?
591,u591,MOM,m37,the boondock saints,?,?
592,u592,MURPHY,m37,the boondock saints,m,3
593,u593,PRIEST,m37,the boondock saints,m,39
594,u594,ROCCO,m37,the boondock saints,m,4
595,u595,ROZ,m37,the boondock saints,?,?
596,u596,SMECKER,m37,the boondock saints,m,1
597,u597,VINCENZO,m37,the boondock saints,?,?
598,u598,YAKAVETTA,m37,the boondock saints,?,?
599,u599,ANTHONY,m38,bottle rocket,m,1
600,u600,APPLEJACK,m38,bottle rocket,?,?
601,u601,BOB,m38,bottle rocket,m,6
602,u602,COP,m38,bottle rocket,?,?
603,u603,DIGNAN,m38,bottle rocket,m,2
604,u604,EMPLOYEE,m38,bottle rocket,?,?
605,u605,FUTURE MAN,m38,bottle rocket,?,?
606,u606,INEZ,m38,bottle rocket,?,?
607,u607,JACKSON,m38,bottle rocket,?,?
608,u608,KUMAR,m38,bottle rocket,?,?
609,u609,LITTLE RICHARD,m38,bottle rocket,?,?
610,u610,MAN,m38,bottle rocket,?,?
611,u611,MR. HENRY,m38,bottle rocket,m,24
612,u612,ABBOTT,m39,the bourne supremacy,m,3
613,u613,BOURNE,m39,the bourne supremacy,m,1
614,u614,CRONIN,m39,the bourne supremacy,?,?
615,u615,GRETKOV,m39,the bourne supremacy,?,?
616,u616,IRENA,m39,the bourne supremacy,f,15
617,u617,IVAN,m39,the bourne supremacy,?,?
618,u618,JARDA,m39,the bourne supremacy,?,?
619,u619,MARIE,m39,the bourne supremacy,f,2
620,u620,MARSHALL,m39,the bourne supremacy,?,?
621,u621,NEVINS/PHONE,m39,the bourne supremacy,?,?
622,u622,NICKY,m39,the bourne supremacy,f,4
623,u623,PAMELA,m39,the bourne supremacy,f,7
624,u624,PAMELA/PHONE,m39,the bourne supremacy,?,?
625,u625,TEDDY,m39,the bourne supremacy,?,?
626,u626,VIC,m39,the bourne supremacy,?,?
627,u627,ZORN,m39,the bourne supremacy,?,?
628,u628,ARGYLE,m40,braveheart,?,?
629,u629,CRAIG,m40,braveheart,?,?
630,u630,EDWARD,m40,braveheart,?,?
631,u631,HAMISH,m40,braveheart,?,?
632,u632,LEADER,m40,braveheart,?,?
633,u633,LEPER,m40,braveheart,?,?
634,u634,LONGSHANKS,m40,braveheart,?,?
635,u635,MAGISTRATE,m40,braveheart,?,?
636,u636,MARION,m40,braveheart,f,?
637,u637,NICOLETTE,m40,braveheart,?,?
638,u638,PRINCESS,m40,braveheart,f,14
639,u639,ROBERT,m40,braveheart,?,?
640,u640,STEPHEN,m40,braveheart,?,?
641,u641,WALLACE,m40,braveheart,m,1
642,u642,WILLIAM,m40,braveheart,m,1
643,u643,ANDREA,m41,the butterfly effect,f,2
644,u644,CARLOS,m41,the butterfly effect,?,?
645,u645,DR. REDFIELD,m41,the butterfly effect,m,17
646,u646,EVAN,m41,the butterfly effect,m,1
647,u647,HEIDI,m41,the butterfly effect,?,?
648,u648,HUNTER,m41,the butterfly effect,?,?
649,u649,JASON,m41,the butterfly effect,?,?
650,u650,KAYLEIGH,m41,the butterfly effect,f,3
651,u651,LENNY,m41,the butterfly effect,?,?
652,u652,MR. MILLER,m41,the butterfly effect,?,?
653,u653,MRS. BOSWELL,m41,the butterfly effect,?,?
654,u654,PROFESSOR CARTER,m41,the butterfly effect,?,?
655,u655,THUMPER,m41,the butterfly effect,?,?
656,u656,TOMMY,m41,the butterfly effect,?,?
657,u657,WAITRESS,m41,the butterfly effect,?,?
658,u658,ANNINA,m42,casablanca,f,11
659,u659,BERGER,m42,casablanca,?,?
660,u660,CARL,m42,casablanca,?,?
661,u661,EMIL,m42,casablanca,?,?
662,u662,EUROPEAN,m42,casablanca,?,?
663,u663,FERRARI,m42,casablanca,m,6
664,u664,ILSA,m42,casablanca,f,2
665,u665,LASZLO,m42,casablanca,m,3
666,u666,RENAULT,m42,casablanca,m,4
667,u667,RICK,m42,casablanca,m,1
668,u668,SAM,m42,casablanca,m,10
669,u669,STRASSER,m42,casablanca,m,5
670,u670,TOURIST,m42,casablanca,?,?
671,u671,UGARTE,m42,casablanca,m,7
672,u672,YVONNE,m42,casablanca,?,?
673,u673,ALEKSEI,m43,cast away,?,?
674,u674,BADCHUCK,m43,cast away,m,?
675,u675,BETTINA,m43,cast away,?,?
676,u676,CHUCK,m43,cast away,m,8
677,u677,CHUCK/CAPTAIN,m43,cast away,?,?
678,u678,DOCTOR,m43,cast away,?,?
679,u679,DRIVER,m43,cast away,?,?
680,u680,ERICA,m43,cast away,?,?
681,u681,GOODCHUCK,m43,cast away,m,?
682,u682,KELLY,m43,cast away,f,16
683,u683,LESLIE,m43,cast away,?,?
684,u684,MOM,m43,cast away,?,?
685,u685,ROGER,m43,cast away,?,?
686,u686,STAN,m43,cast away,m,14
687,u687,TECHNICIAN,m43,cast away,?,?
688,u688,VOICE,m43,cast away,?,?
689,u689,ANGELA,m44,the cider house rules,f,7
690,u690,BUSTER,m44,the cider house rules,m,9
691,u691,CANDY,m44,the cider house rules,f,2
692,u692,CURLY,m44,the cider house rules,?,?
693,u693,EDNA,m44,the cider house rules,?,?
694,u694,FUZZY,m44,the cider house rules,?,?
695,u695,HOMER,m44,the cider house rules,m,1
696,u696,JACK,m44,the cider house rules,?,?
697,u697,LARCH,m44,the cider house rules,m,5
698,u698,MAJOR WINSLOW,m44,the cider house rules,?,?
699,u699,MARY AGNES,m44,the cider house rules,?,?
700,u700,MR. ROSE,m44,the cider house rules,m,?
701,u701,MRS. GOODHALL,m44,the cider house rules,?,?
702,u702,MUDDY,m44,the cider house rules,?,?
703,u703,OLIVE,m44,the cider house rules,?,?
704,u704,PEACHES,m44,the cider house rules,?,?
705,u705,RAY,m44,the cider house rules,?,?
706,u706,ROSE ROSE,m44,the cider house rules,f,8
707,u707,WALLY,m44,the cider house rules,m,4
708,u708,ASHBY,m45,confidence,m,19
709,u709,BIG AL,m45,confidence,?,?
710,u710,BUTCH,m45,confidence,m,?
711,u711,GILLETTE,m45,confidence,?,?
712,u712,GORDO,m45,confidence,m,6
713,u713,JAKE,m45,confidence,m,1
714,u714,KING PIN,m45,confidence,m,?
715,u715,LILY,m45,confidence,f,2
716,u716,LIONEL,m45,confidence,?,?
717,u717,LUPUS,m45,confidence,m,13
718,u718,MILES,m45,confidence,m,7
719,u719,MOONAN,m45,confidence,?,?
720,u720,MR. LEWIS,m45,confidence,?,?
721,u721,ROTTOVICH,m45,confidence,?,?
722,u722,SALESGIRL,m45,confidence,?,?
723,u723,SOBOZINSKI,m45,confidence,?,?
724,u724,SUITS,m45,confidence,?,?
725,u725,BELLA,m46,croupier,f,17
726,u726,DEALER,m46,croupier,?,?
727,u727,GILES,m46,croupier,m,2
728,u728,JACK,m46,croupier,m,1
729,u729,JACK SR.,m46,croupier,?,?
730,u730,JANI,m46,croupier,f,21
731,u731,LUCY,m46,croupier,?,?
732,u732,MAN,m46,croupier,?,?
733,u733,MARION,m46,croupier,f,6
734,u734,MATT,m46,croupier,m,16
735,u735,REYNOLDS,m46,croupier,m,4
736,u736,ROSS,m46,croupier,?,?
737,u737,BOILER,m47,dark star,m,2
738,u738,BOMB #19,m47,dark star,?,?
739,u739,BOMB #20,m47,dark star,m,1000
740,u740,DOOLITTLE,m47,dark star,m,1
741,u741,PINBACK,m47,dark star,m,4
742,u742,POWELL,m47,dark star,m,1000
743,u743,TALBY,m47,dark star,m,3
744,u744,BLONDE,m48,dark angel,?,?
745,u745,BRUNO,m48,dark angel,m,?
746,u746,DARREN,m48,dark angel,?,?
747,u747,HERBAL,m48,dark angel,?,?
748,u748,INGA,m48,dark angel,?,?
749,u749,KENDRA,m48,dark angel,?,?
750,u750,LAUREN,m48,dark angel,?,?
751,u751,LOGAN,m48,dark angel,M,?
752,u752,LYDIA,m48,dark angel,f,?
753,u753,MAX,m48,dark angel,M,?
754,u754,NORMAL,m48,dark angel,?,?
755,u755,ORIGINAL CINDY,m48,dark angel,f,?
756,u756,SKETCHY,m48,dark angel,M,?
757,u757,SONRISA,m48,dark angel,?,?
758,u758,SOPHY,m48,dark angel,?,?
759,u759,THEO,m48,dark angel,?,?
760,u760,VOGELSANG,m48,dark angel,?,?
761,u761,AMANDA,m49,detroit rock city,?,?
762,u762,BARTENDER,m49,detroit rock city,?,?
763,u763,BETH,m49,detroit rock city,?,?
764,u764,CHRISTINE,m49,detroit rock city,?,?
765,u765,HAWK,m49,detroit rock city,m,3
766,u766,JAM,m49,detroit rock city,m,4
767,u767,KENNY,m49,detroit rock city,?,?
768,u768,LEX,m49,detroit rock city,m,1
769,u769,LITTLE KID,m49,detroit rock city,?,?
770,u770,MAN WITH COAT,m49,detroit rock city,?,?
771,u771,MRS. BRUCE,m49,detroit rock city,?,?
772,u772,PRIEST,m49,detroit rock city,?,?
773,u773,SCALPER,m49,detroit rock city,?,?
774,u774,SIMPLE SIMON'S VOICE,m49,detroit rock city,?,?
775,u775,TRIP,m49,detroit rock city,m,2
776,u776,TRIP'S VOICE,m49,detroit rock city,?,?
777,u777,AUDIENCE,m50,donnie darko,?,?
778,u778,DAVID,m50,donnie darko,?,?
779,u779,DONNIE,m50,donnie darko,m,1
780,u780,DR. MONNITOFF,m50,donnie darko,?,?
781,u781,DR. THURMAN,m50,donnie darko,M,?
782,u782,EDDIE,m50,donnie darko,?,?
783,u783,ELIZABETH,m50,donnie darko,?,?
784,u784,FRANK,m50,donnie darko,?,?
785,u785,GRETCHEN,m50,donnie darko,f,18
786,u786,JIM CUNNINGHAM,m50,donnie darko,?,?
787,u787,LEROY,m50,donnie darko,?,?
788,u788,MS. FARMER,m50,donnie darko,?,?
789,u789,MS. POMEROY,m50,donnie darko,?,?
790,u790,PRINCIPAL COLE,m50,donnie darko,?,?
791,u791,RONALD,m50,donnie darko,?,?
792,u792,ROSE,m50,donnie darko,?,?
793,u793,SAMANTHA,m50,donnie darko,?,?
794,u794,SEAN,m50,donnie darko,?,?
795,u795,SETH,m50,donnie darko,?,?
796,u796,AMBER,m51,drop dead gorgeous,f,1
797,u797,ANNETTE,m51,drop dead gorgeous,f,2
798,u798,BECKY,m51,drop dead gorgeous,?,?
799,u799,BRETT,m51,drop dead gorgeous,?,?
800,u800,COLLEEN,m51,drop dead gorgeous,?,?
801,u801,DOCUMENTARIAN,m51,drop dead gorgeous,?,?
802,u802,FRY GIRL #1,m51,drop dead gorgeous,?,?
803,u803,GLADYS,m51,drop dead gorgeous,?,?
804,u804,HANK,m51,drop dead gorgeous,?,?
805,u805,HAROLD,m51,drop dead gorgeous,?,?
806,u806,IRIS,m51,drop dead gorgeous,?,?
807,u807,LESLIE,m51,drop dead gorgeous,?,?
808,u808,LESTER,m51,drop dead gorgeous,?,?
809,u809,LISA,m51,drop dead gorgeous,?,?
810,u810,LORETTA,m51,drop dead gorgeous,f,3
811,u811,MR. HOWARD,m51,drop dead gorgeous,?,?
812,u812,MR. LARSON,m51,drop dead gorgeous,?,?
813,u813,PREGNANT FRY GIRL,m51,drop dead gorgeous,?,?
814,u814,TERRY,m51,drop dead gorgeous,?,?
815,u815,TINA,m51,drop dead gorgeous,?,?
816,u816,ALL,m52,duck soup,?,?
817,u817,BOB,m52,duck soup,m,4
818,u818,CHICO,m52,duck soup,m,3
819,u819,ENSEMBLE,m52,duck soup,?,?
820,u820,GROUCHO,m52,duck soup,M,?
821,u821,MRS. TEASDALE,m52,duck soup,m,1000
822,u822,TRENTINO,m52,duck soup,m,7
823,u823,VERA,m52,duck soup,?,?
824,u824,ANNE,m53,the elephant man,f,?
825,u825,BOY,m53,the elephant man,?,?
826,u826,BYTES,m53,the elephant man,m,6
827,u827,CARR,m53,the elephant man,m,4
828,u828,FOX,m53,the elephant man,?,?
829,u829,K. HEN,m53,the elephant man,?,?
830,u830,KATH,m53,the elephant man,?,?
831,u831,KENDAL,m53,the elephant man,?,?
832,u832,MERRICK,m53,the elephant man,m,2
833,u833,MOTHERSHEAD,m53,the elephant man,f,5
834,u834,NIGHT PORTER,m53,the elephant man,?,?
835,u835,NORA,m53,the elephant man,?,?
836,u836,OWNER,m53,the elephant man,?,?
837,u837,PLUMED DWARF,m53,the elephant man,?,?
838,u838,TREVES,m53,the elephant man,m,1
839,u839,AUD,m54,erik the viking,f,5
840,u840,ERIK,m54,erik the viking,m,1
841,u841,FREYA,m54,erik the viking,?,?
842,u842,GIRL,m54,erik the viking,?,?
843,u843,GRANDAD,m54,erik the viking,?,?
844,u844,GRANDFATHER,m54,erik the viking,?,?
845,u845,HARALD,m54,erik the viking,?,?
846,u846,HELGA,m54,erik the viking,f,15
847,u847,IVAR,m54,erik the viking,?,?
848,u848,KEITEL,m54,erik the viking,m,9
849,u849,KING ARNULF,m54,erik the viking,m,4
850,u850,LEIF,m54,erik the viking,?,?
851,u851,LOKI,m54,erik the viking,m,8
852,u852,ODIN,m54,erik the viking,?,?
853,u853,SNORRI,m54,erik the viking,?,?
854,u854,SVEN,m54,erik the viking,m,10
855,u855,SVEN'S DAD,m54,erik the viking,m,10
856,u856,THORFINN,m54,erik the viking,?,?
857,u857,THORFINN'S MUM,m54,erik the viking,?,?
858,u858,CARRIE,m55,eternal sunshine of the spotless mind,?,?
859,u859,CLEMENTINE,m55,eternal sunshine of the spotless mind,f,2
860,u860,CLEMENTINE'S VOICE,m55,eternal sunshine of the spotless mind,?,?
861,u861,JOEL,m55,eternal sunshine of the spotless mind,m,1
862,u862,MARY,m55,eternal sunshine of the spotless mind,f,9
863,u863,MIERZWIAK,m55,eternal sunshine of the spotless mind,m,10
864,u864,NAOMI,m55,eternal sunshine of the spotless mind,f,?
865,u865,NAOMI'S VOICE,m55,eternal sunshine of the spotless mind,?,?
866,u866,OLD WOMAN,m55,eternal sunshine of the spotless mind,?,?
867,u867,PATRICK,m55,eternal sunshine of the spotless mind,m,4
868,u868,RECEPTIONIST,m55,eternal sunshine of the spotless mind,?,?
869,u869,STAN,m55,eternal sunshine of the spotless mind,m,6
870,u870,STAN'S VOICE,m55,eternal sunshine of the spotless mind,?,?
871,u871,VOICE-OVER,m55,eternal sunshine of the spotless mind,?,?
872,u872,CHINK,m56,even cowgirls get the blues,m,3
873,u873,HOWARD,m56,even cowgirls get the blues,?,?
874,u874,JELLY,m56,even cowgirls get the blues,f,7
875,u875,JULIAN,m56,even cowgirls get the blues,?,?
876,u876,MAN,m56,even cowgirls get the blues,?,?
877,u877,SISSY,m56,even cowgirls get the blues,f,1
878,u878,THE COUNTESS,m56,even cowgirls get the blues,m,6
879,u879,COOPER,m57,event horizon,m,5
880,u880,DJ,m57,event horizon,?,?
881,u881,HOLLIS,m57,event horizon,?,?
882,u882,JUSTIN,m57,event horizon,?,?
883,u883,LYLE,m57,event horizon,?,?
884,u884,MILLER,m57,event horizon,m,1
885,u885,PETERS,m57,event horizon,f,3
886,u886,SMITH,m57,event horizon,m,8
887,u887,STARCK,m57,event horizon,f,4
888,u888,WEIR,m57,event horizon,m,2
889,u889,ALICIA,m58,fantastic four,?,?
890,u890,BEN,m58,fantastic four,m,4
891,u891,DEBBIE,m58,fantastic four,?,?
892,u892,DOCTOR,m58,fantastic four,?,?
893,u893,JOHNNY,m58,fantastic four,m,3
894,u894,LEONARD,m58,fantastic four,?,?
895,u895,REED,m58,fantastic four,m,1
896,u896,SEXY NURSE,m58,fantastic four,?,?
897,u897,SUE,m58,fantastic four,f,2
898,u898,THE THING,m58,fantastic four,?,?
899,u899,VICTOR,m58,fantastic four,m,5
900,u900,ARNOLD,m59,fast times at ridgemont high,?,?
901,u901,BRAD,m59,fast times at ridgemont high,m,3
902,u902,BUSINESSMAN,m59,fast times at ridgemont high,?,?
903,u903,CURTIS,m59,fast times at ridgemont high,?,?
904,u904,DAMONE,m59,fast times at ridgemont high,m,4
905,u905,DENNIS,m59,fast times at ridgemont high,?,?
906,u906,GIRL,m59,fast times at ridgemont high,?,?
907,u907,GRIFFIN,m59,fast times at ridgemont high,?,?
908,u908,HAROLD,m59,fast times at ridgemont high,?,?
909,u909,L.C.,m59,fast times at ridgemont high,?,?
910,u910,LINDA,m59,fast times at ridgemont high,f,6
911,u911,LISA,m59,fast times at ridgemont high,?,?
912,u912,MR. HAND,m59,fast times at ridgemont high,m,7
913,u913,RON,m59,fast times at ridgemont high,?,?
914,u914,SPICOLI,m59,fast times at ridgemont high,m,1
915,u915,STACY,m59,fast times at ridgemont high,f,2
916,u916,THE RAT,m59,fast times at ridgemont high,?,?
917,u917,WAITRESS,m59,fast times at ridgemont high,?,?
918,u918,CLERK,m60,fear and loathing in las vegas,f,9
919,u919,DA,m60,fear and loathing in las vegas,?,?
920,u920,DUKE,m60,fear and loathing in las vegas,m,1
921,u921,GONZO,m60,fear and loathing in las vegas,m,2
922,u922,HIGHWAY PATROLMAN,m60,fear and loathing in las vegas,?,?
923,u923,HITCHHIKER,m60,fear and loathing in las vegas,?,?
924,u924,MAID,m60,fear and loathing in las vegas,?,?
925,u925,PROPRIETOR,m60,fear and loathing in las vegas,?,?
926,u926,ADULTERER,m61,feast,?,?
927,u927,BARTENDER,m61,feast,?,?
928,u928,BEER GUY,m61,feast,?,?
929,u929,BELLE,m61,feast,f,?
930,u930,BOSS MAN,m61,feast,m,1000
931,u931,BOZO,m61,feast,?,?
932,u932,GOLDIE,m61,feast,?,?
933,u933,GOOD GUY,m61,feast,?,?
934,u934,GRANDPA,m61,feast,?,?
935,u935,HEROINE,m61,feast,f,3
936,u936,PARA,m61,feast,?,?
937,u937,ROADIE,m61,feast,?,?
938,u938,SICKLY BROWNIE,m61,feast,?,?
939,u939,TRAMPY,m61,feast,?,?
940,u940,TROOP LEADER,m61,feast,?,?
941,u941,TUFFY,m61,feast,?,?
942,u942,BARNES,m62,frances,?,?
943,u943,BEBE,m62,frances,?,?
944,u944,CLAIRE,m62,frances,?,?
945,u945,CLIFFORD,m62,frances,?,?
946,u946,CLURMAN,m62,frances,?,?
947,u947,COP,m62,frances,?,?
948,u948,DICK,m62,frances,m,28
949,u949,DOCTOR,m62,frances,?,?
950,u950,DOYLE,m62,frances,?,?
951,u951,DRAMA TEACHER,m62,frances,?,?
952,u952,EDWARDS,m62,frances,?,?
953,u953,ERNEST,m62,frances,m,4
954,u954,FIRE CHIEF,m62,frances,?,?
955,u955,FRANCES,m62,frances,f,1
956,u956,HARRY,m62,frances,m,3
957,u957,HITCHHIKER,m62,frances,?,?
958,u958,JUDGE,m62,frances,?,?
959,u959,JUDGE HILLIER'S WIFE,m62,frances,?,?
960,u960,KAMINSKI,m62,frances,?,?
961,u961,LAWYER,m62,frances,?,?
962,u962,LILLIAN,m62,frances,f,2
963,u963,MAN,m62,frances,?,?
964,u964,ODETS,m62,frances,?,?
965,u965,OLDER NURSE,m62,frances,?,?
966,u966,SERGEANT,m62,frances,?,?
967,u967,SYMINGTON,m62,frances,m,38
968,u968,YORK & CROWD,m62,frances,?,?
969,u969,YOUNG MAN,m62,frances,m,?
970,u970,YOUNG NURSE,m62,frances,?,?
971,u971,CREATURE,m63,frankenstein,?,?
972,u972,ELIZABETH,m63,frankenstein,f,2
973,u973,FATHER,m63,frankenstein,?,?
974,u974,GRANDFATHER,m63,frankenstein,?,?
975,u975,GRIGORI,m63,frankenstein,?,?
976,u976,HENRY,m63,frankenstein,m,1
977,u977,JUSTINE,m63,frankenstein,?,?
978,u978,KREMPE,m63,frankenstein,?,?
979,u979,PROSECUTOR,m63,frankenstein,?,?
980,u980,VICTOR,m63,frankenstein,m,3
981,u981,WALDMAN,m63,frankenstein,?,?
982,u982,WALTON,m63,frankenstein,?,?
983,u983,ALICE,m64,friday the 13th,f,?
984,u984,BARRY,m64,friday the 13th,?,?
985,u985,BILL,m64,friday the 13th,m,?
986,u986,BRENDA,m64,friday the 13th,?,?
987,u987,CLAUDETTE,m64,friday the 13th,?,?
988,u988,JACK,m64,friday the 13th,?,?
989,u989,MARCIE,m64,friday the 13th,?,?
990,u990,MRS. VOORHEES,m64,friday the 13th,?,?
991,u991,NED,m64,friday the 13th,?,?
992,u992,SANDY,m64,friday the 13th,?,?
993,u993,STEVE,m64,friday the 13th,?,?
994,u994,TIERNEY,m64,friday the 13th,?,?
995,u995,BORDER GUARD,m65,from dusk till dawn,?,?
996,u996,CARLOS,m65,from dusk till dawn,?,?
997,u997,JACOB,m65,from dusk till dawn,m,1
998,u998,KATE,m65,from dusk till dawn,f,4
999,u999,KELLY HOUGE,m65,from dusk till dawn,?,?
1000,u1000,MCGRAW,m65,from dusk till dawn,?,?
1001,u1001,PETE,m65,from dusk till dawn,?,?
1002,u1002,RAZOR CHARLIE,m65,from dusk till dawn,?,?
1003,u1003,RICHARD,m65,from dusk till dawn,m,3
1004,u1004,SCOTT,m65,from dusk till dawn,?,?
1005,u1005,SETH,m65,from dusk till dawn,m,2
1006,u1006,STANLEY CHASE,m65,from dusk till dawn,?,?
1007,u1007,BLONDELL,m66,g.i. jane,?,?
1008,u1008,C.O.,m66,g.i. jane,m,17
1009,u1009,CORTEZ,m66,g.i. jane,?,?
1010,u1010,DEHAVEN,m66,g.i. jane,f,3
1011,u1011,DEHAVEN'S AIDE,m66,g.i. jane,?,?
1012,u1012,FLAG OFFICER #1,m66,g.i. jane,?,?
1013,u1013,FLEA,m66,g.i. jane,?,?
1014,u1014,HAYES,m66,g.i. jane,?,?
1015,u1015,INSTRUCTOR JOHNS,m66,g.i. jane,?,?
1016,u1016,INSTRUCTOR PYRO,m66,g.i. jane,?,?
1017,u1017,JORDAN,m66,g.i. jane,f,1
1018,u1018,MCCOOL,m66,g.i. jane,?,?
1019,u1019,ROYCE,m66,g.i. jane,m,4
1020,u1020,SLUTNIK,m66,g.i. jane,?,?
1021,u1021,THE CHIEF,m66,g.i. jane,?,?
1022,u1022,THE SPOOK,m66,g.i. jane,?,?
1023,u1023,WICKWIRE,m66,g.i. jane,m,13
1024,u1024,ANIMAL,m67,godzilla,m,4
1025,u1025,AUDREY,m67,godzilla,f,3
1026,u1026,CAIMAN,m67,godzilla,?,?
1027,u1027,ELSIE,m67,godzilla,?,?
1028,u1028,JEAN-CLAUDE,m67,godzilla,?,?
1029,u1029,KID,m67,godzilla,?,?
1030,u1030,LT. ANDERSON,m67,godzilla,?,?
1031,u1031,LUCY,m67,godzilla,?,?
1032,u1032,MAJOR HICKS,m67,godzilla,M,?
1033,u1033,MAYOR,m67,godzilla,?,?
1034,u1034,NICK,m67,godzilla,M,?
1035,u1035,RAYMOND,m67,godzilla,?,?
1036,u1036,ALEXANDER,m68,galaxy quest,m,3
1037,u1037,BRANDON,m68,galaxy quest,m,12
1038,u1038,COMPUTER,m68,galaxy quest,?,?
1039,u1039,FRED,m68,galaxy quest,?,?
1040,u1040,GUY,m68,galaxy quest,?,?
1041,u1041,GWEN,m68,galaxy quest,f,2
1042,u1042,JASON,m68,galaxy quest,m,1
1043,u1043,KYLE,m68,galaxy quest,?,?
1044,u1044,LATHE,m68,galaxy quest,?,?
1045,u1045,MATHESAR,m68,galaxy quest,m,7
1046,u1046,NERVOUS TECH,m68,galaxy quest,?,?
1047,u1047,QUELLEK,m68,galaxy quest,m,9
1048,u1048,SARRIS,m68,galaxy quest,?,?
1049,u1049,TOMMY,m68,galaxy quest,m,6
1050,u1050,ARNOLD,m69,george washington,M,?
1051,u1051,BILLY LEE,m69,george washington,?,?
1052,u1052,CORNWALLIS,m69,george washington,?,?
1053,u1053,GENERAL LEE,m69,george washington,?,?
1054,u1054,HAMILTON,m69,george washington,m,?
1055,u1055,HORATIO GATES,m69,george washington,?,?
1056,u1056,JOHN ADAMS,m69,george washington,?,?
1057,u1057,JOSEPH REED,m69,george washington,m,?
1058,u1058,LAFAYETTE,m69,george washington,m,?
1059,u1059,MARTHA,m69,george washington,f,?
1060,u1060,MAWHOOD,m69,george washington,?,?
1061,u1061,NATHANAEL GREENE,m69,george washington,m,?
1062,u1062,SALLY,m69,george washington,f,?
1063,u1063,SAM ADAMS,m69,george washington,?,?
1064,u1064,WASHINGTON,m69,george washington,M,?
1065,u1065,WILLIAM,m69,george washington,?,?
1066,u1066,YOUNG WASHINGTON,m69,george washington,m,?
1067,u1067,ATTENDANT,m70,get shorty,?,?
1068,u1068,BEAR,m70,get shorty,m,7
1069,u1069,BO CATLETT,m70,get shorty,m,6
1070,u1070,BONES,m70,get shorty,m,5
1071,u1071,CHILI,m70,get shorty,m,1
1072,u1072,CURTIS,m70,get shorty,?,?
1073,u1073,DICK,m70,get shorty,?,?
1074,u1074,DIRECTOR,m70,get shorty,?,?
1075,u1075,DORIS,m70,get shorty,?,?
1076,u1076,ESCOBAR,m70,get shorty,?,?
1077,u1077,HARRY,m70,get shorty,m,2
1078,u1078,KAREN,m70,get shorty,f,3
1079,u1079,LEO,m70,get shorty,?,?
1080,u1080,MANAGER,m70,get shorty,?,?
1081,u1081,MARTIN,m70,get shorty,m,4
1082,u1082,RAY BONES,m70,get shorty,?,?
1083,u1083,RONNIE,m70,get shorty,?,?
1084,u1084,TOMMY,m70,get shorty,m,11
1085,u1085,COASTGUARD DISPATCHER,m71,ghost ship,?,?
1086,u1086,DODGE,m71,ghost ship,m,3
1087,u1087,EPPS,m71,ghost ship,f,2
1088,u1088,GREER,m71,ghost ship,m,5
1089,u1089,MURPHY,m71,ghost ship,m,1
1090,u1090,RIVETER,m71,ghost ship,?,?
1091,u1091,VASILI,m71,ghost ship,?,?
1092,u1092,DAD,m72,ghost world,m,6
1093,u1093,DANA,m72,ghost world,?,?
1094,u1094,ENID,m72,ghost world,f,1
1095,u1095,GERROLD,m72,ghost world,?,?
1096,u1096,GIRL,m72,ghost world,?,?
1097,u1097,JOE,m72,ghost world,?,?
1098,u1098,JOHN,m72,ghost world,?,?
1099,u1099,JOHN ELLIS,m72,ghost world,?,?
1100,u1100,JOSH,m72,ghost world,m,4
1101,u1101,MAN,m72,ghost world,?,?
1102,u1102,MANAGER,m72,ghost world,?,?
